vent_rate_set,peep,fio2,flow,sweep
4.8596155643463135,10.762777924537659,0.5493796446919441,4.9616129994392395,0.25
5.2182817459106445,9.741264432668686,0.467096037864685,4.694592088460922,0.25
6.625176668167114,9.671388864517212,0.46037036478519444,4.527748540043831,0.25
7.541806697845459,9.412106424570084,0.46754591345787044,4.353054016828537,0.25
6.695828437805176,8.194454610347748,0.27877719163894654,5.7301636934280396,5.615379765629768
7.431175708770752,10.635760128498077,0.4785171049833298,5.106794312596321,2.292105697095394
7.637050151824951,12.415570318698883,0.4341451698541641,4.58689783513546,0.25
8.29758882522583,11.651080399751663,0.41982409089803696,4.020055189728737,0.25
8.86381983757019,11.84695765376091,0.40860502988100056,3.9597600996494293,0.25
10.177474021911621,11.503452956676483,0.4154798531532288,3.647906243801117,0.25
11.205743551254272,13.543980121612549,0.5930621927976608,4.343643605709076,6.10732701420784
10.119297504425049,12.844257950782776,0.5285568651556969,3.726357951760292,2.9013453871011734
10.915167331695557,13.656209111213684,0.4622860795259476,4.387368977069855,3.8818878307938576
12.076997756958008,13.475972712039948,0.49564670443534853,4.372630208730698,3.523327000439167
13.284258842468262,12.389554679393768,0.4962426695227623,4.116438150405884,4.7822888270020485
13.031976222991943,12.403907179832458,0.5083196914196014,3.753202736377716,4.172972030937672
10.619679689407349,12.64398455619812,0.5288635236024857,3.548263132572174,3.231808416545391
10.963497161865234,11.973961591720581,0.494494469165802,3.176115036010742,1.7466344833374023
10.31080961227417,9.829689711332321,0.4720136857032776,3.0130681544542313,1.1298478171229362
10.80601453781128,9.724454134702682,0.4667699086666107,3.0332708954811096,1.1938181817531586
12.916401624679565,11.311696469783783,0.5170016688108444,3.328094109892845,2.9477296844124794
13.08835506439209,12.444831877946854,0.5245111632347107,3.5056294798851013,3.3032969161868095
11.445083618164062,11.61506325006485,0.482755819261074,3.4716726690530777,2.2603221088647842
10.45619010925293,11.12401470541954,0.45177700638771057,2.589535668492317,1.932162843644619
9.623740911483765,10.436915457248688,0.42559889912605287,2.7653029412031174,3.0674683302640915
10.768479108810425,8.525624722242355,0.39031519025564193,2.790009021759033,2.1868406236171722
12.722887992858887,9.905962347984314,0.3962115788459778,2.9691952764987946,2.751689001917839
11.0301673412323,9.187384694814682,0.36318767786026,2.543118938803673,0.6490285620093346
11.396710872650146,8.412245512008667,0.3515594720840454,2.435936287045479,0.8444141373038292
12.103325128555298,9.14731428027153,0.34732483088970184,2.391323044896126,1.1175520494580269
12.628490924835205,8.207064121961594,0.3438645935058594,2.6145234555006027,1.3740980327129364
12.741481065750122,7.792554199695587,0.34536367654800415,2.756718397140503,1.899123191833496
12.847342491149902,8.894170969724655,0.3667894372344017,2.8964606523513794,2.6441295817494392
14.413135051727295,7.645075619220734,0.33497837334871294,2.515178471803665,2.4779448360204697
13.082151412963867,7.487673759460449,0.33474032163619993,2.3774554431438446,2.804709129035473
14.111855030059814,7.749705463647842,0.32017323315143587,2.4209727197885513,2.8775101974606514
13.823856115341187,8.941511511802673,0.32381668865680696,2.8569382280111313,2.347832776606083
12.913322448730469,9.965271800756454,0.3450738283991813,3.142523169517517,3.0221181958913803
15.200705528259277,10.113396346569061,0.32343158215284346,2.7914121747016907,3.6320212334394455
13.163087368011475,9.474015831947327,0.3426251283288002,2.5254631638526917,1.742313601076603
13.897044658660889,9.058148264884949,0.3570748507976532,2.587718591094017,3.0211058109998703
15.793836116790771,10.410970449447632,0.3752849239110947,2.611127123236656,3.9464538544416428
19.024617671966553,10.61410441994667,0.32094092696905135,3.239369884133339,2.446871094405651
14.289439916610718,10.322805792093277,0.3527572882175446,2.8057489097118378,1.9099686592817307
13.443785905838013,10.204626768827438,0.3728596264123917,2.4959955364465714,0.9937126561999321
13.38403582572937,10.214238464832306,0.3915532898902893,2.806087240576744,1.022331364452839
14.77626919746399,10.664132982492447,0.41228217661380767,2.6709097623825073,1.4890719950199127
16.37453556060791,11.441587805747986,0.38505884081125263,3.057545781135559,3.1654866114258766
13.208825588226318,10.059666782617569,0.34288363963365553,2.0271974951028824,2.3650721609592438
13.83754014968872,9.33486819267273,0.3507949802279472,2.166448250412941,0.25
13.656957149505615,9.252347350120544,0.38987753391265867,2.2341818064451218,0.25
13.936668634414673,9.306282103061676,0.3826859989762306,2.436224788427353,0.25
14.54987645149231,9.655953645706177,0.3538753378391266,2.126325324177742,0.25
13.752992153167725,10.00306323170662,0.3673497098684311,1.9847436249256134,0.25
13.671729564666748,9.74751889705658,0.3455516269803047,2.0942223966121674,0.25
13.43233585357666,9.845897853374481,0.33193114191293716,2.2283455282449722,1.2124778479337692
13.558284044265747,10.265186131000519,0.34914286226034164,2.0453572273254395,0.875091165304184
16.671817302703857,10.779855996370316,0.36671157777309416,2.4563842117786407,2.11788073182106
13.364384174346924,9.424060583114624,0.3639904284477234,2.696111023426056,2.3411316126585007
12.402586936950684,10.558080673217773,0.3621682298183441,2.388539105653763,3.0847465619444847
11.843035221099854,10.681745707988739,0.3469739806652069,2.69743575155735,2.8753141462802887
