vent_rate_set,peep,fio2,flow,sweep
7.220189571380615,5.0,0.3603992873430252,1.8126827031373978,0.25
7.409247159957886,5.0,0.36894765347242353,2.0175798386335373,0.25
7.5386106967926025,5.3658998012542725,0.37465879917144773,2.2060219198465347,0.25
7.633674144744873,6.126512587070465,0.3785444030165672,2.453199654817581,0.25
10.411776304244995,11.758549362421036,0.3937071269750595,3.1802933514118195,0.3935832530260086
7.809180021286011,8.83382797241211,0.3871097442507744,2.42348712682724,0.25
7.9267096519470215,9.53288272023201,0.39166046142578126,2.8174715787172318,0.25
12.446348667144775,9.358518123626709,0.37314264684915543,2.2707444727420807,0.25
10.943329334259033,10.189826786518097,0.38181410014629363,2.429883986711502,0.25
12.804207801818848,11.235622763633728,0.37939904421567916,2.4183442145586014,0.25
8.13268780708313,11.736178398132324,0.39908157229423524,3.7015677839517593,3.177260883152485
8.029061555862427,11.287641078233719,0.39524743527174,3.2919249832630157,1.3256518840789795
8.253365755081177,13.798748850822449,0.4051828393340111,3.607185646891594,2.1491375267505646
8.067159652709961,11.686401516199112,0.6741552585363388,3.383441925048828,1.3858146220445633
8.076528310775757,11.998357623815536,0.7019019973278046,3.3224874436855316,0.9786663800477982
8.03888201713562,10.770460665225983,0.567348040342331,3.5555931627750397,2.573065459728241
8.130130767822266,10.697405338287354,0.49684372007846833,3.4143373370170593,1.9875020384788513
12.546056509017944,10.683252215385437,0.5166544443368912,3.243786871433258,1.4356969445943832
8.162015676498413,13.337278366088867,0.40173274934291836,3.2705838084220886,0.6534789353609085
8.159537315368652,13.52130115032196,0.4018479493260384,3.188532769680023,0.25
8.098812103271484,13.158822059631348,0.42524075031280517,2.9880177974700928,0.25
7.966270446777344,11.310893595218658,0.5936834910511971,2.9542543590068817,0.25
7.943829298019409,11.21944859623909,0.39241339325904845,2.8434276431798935,0.25
8.108632564544678,12.995440661907196,0.48467459470033647,3.109140247106552,0.25
8.323273658752441,13.981819450855255,0.40764244019985196,3.927881971001625,3.6453805938363075
8.160102367401123,12.890563607215881,0.4011961853504181,3.4256809055805206,1.5257509350776672
8.121875524520874,11.439621299505234,0.3999866208434105,3.2030495703220367,0.44415776431560516
8.14173936843872,11.710422039031982,0.40089875608682635,3.219698280096054,0.4542780816555023
8.11616063117981,11.551134586334229,0.3999396273493767,3.1230137944221497,0.25
8.024994134902954,11.586869657039642,0.3954335728287697,3.158302128314972,0.5979343205690384
7.9605865478515625,11.134183406829834,0.3928657409548759,2.96820604801178,0.25
8.162440061569214,11.1174276471138,0.400980806350708,3.5403577983379364,2.155078813433647
8.113608360290527,10.974611639976501,0.39960991948843005,3.3215486109256744,1.1389163136482239
8.154913187026978,11.53605341911316,0.4006812345981598,3.5227883756160736,2.0884933173656464
8.127356767654419,11.881339102983475,0.3991093775629997,3.6025840640068054,2.6478383243083954
8.139503002166748,12.32713520526886,0.3999303275346756,3.520205169916153,2.13822378218174
8.103553056716919,11.775364577770233,0.3981792077422142,3.525072604417801,2.314939096570015
