vent_rate_set,peep,fio2,flow,sweep
0.0,2.6539333164691925,0.25,2.095,0.7714791893959045
0.0,3.029366582632065,0.25,2.425958876088262,0.6014433801174164
0.0,3.600459545850754,0.25,2.542300587296486,0.0
0.0,2.825205773115158,0.25,2.5014400679618123,0.0
4.341742396354675,5.644767731428146,0.25,2.8540103751420975,2.102792978286743
5.615940690040588,4.822833091020584,0.2796223536133766,3.126483843252063,1.921151578426361
7.538452744483948,5.212000012397766,0.35629336535930634,3.333512402474881,1.2520698010921478
7.1113914251327515,5.275209993124008,0.4570317342877388,3.6558648221939807,1.9187131226062775
7.811197638511658,5.544049292802811,0.45674634724855423,3.7943934981524947,1.9403111636638641
8.26599895954132,5.750246345996857,0.45125094801187515,3.8926575738936666,1.6982803642749786
6.704625487327576,8.292067795991898,0.6756229177117348,4.3012983232736595,3.3618604838848114
8.1000417470932,7.700905948877335,0.5827192440629005,4.427804793268443,3.8176977038383484
6.018421053886414,8.305151015520096,0.7356496080756187,4.294693908616901,3.5543424487113953
6.6062599420547485,9.827446192502975,0.5405081510543823,3.8514177902042865,3.2011240422725677
5.848398804664612,9.50923040509224,0.5675487145781517,4.244274031221867,4.279313147068024
11.454242467880249,8.861750364303589,0.597939744591713,4.450634611099959,4.294869005680084
13.394716382026672,8.674678951501846,0.6480322480201721,4.45662841014564,3.762780010700226
13.412004709243774,8.469002693891525,0.6469777598977089,4.436035777926445,3.340347558259964
8.479306101799011,8.116526901721954,0.641170360147953,4.425931227356196,2.3362083733081818
9.499529004096985,8.338285982608795,0.6799277886748314,4.318758706003427,2.659822314977646
11.367812752723694,8.542174100875854,0.689681202173233,4.449756140038371,3.393749386072159
13.948366045951843,8.044704794883728,0.6754715889692307,4.3361565101146695,3.7163500487804413
13.630875945091248,8.166325092315674,0.6886034980416298,4.442982478663326,3.0419521033763885
9.68715250492096,8.7753064930439,0.6659064516425133,4.356855336353183,3.0865672826766968
10.25455892086029,7.5939759612083435,0.5811869874596596,4.151372279375792,3.056140035390854
10.82092821598053,7.7681005001068115,0.5980692729353905,4.042005713731051,2.433927983045578
11.334893107414246,8.025721460580826,0.574523851275444,4.186348512247205,3.434574395418167
11.604824662208557,7.2325266897678375,0.5648562237620354,3.636977457329631,3.1257735788822174
10.561928153038025,7.562131434679031,0.5675236582756042,3.4993433711677793,3.437323421239853
11.696407198905945,7.018761336803436,0.6006687581539154,3.795815265402198,3.1791627407073975
11.992207169532776,6.703382730484009,0.5818904042243958,3.9251486770808697,3.0042297542095184
10.059776902198792,7.676542550325394,0.5189009830355644,3.49373120687902,3.827465206384659
9.613177180290222,7.223350554704666,0.5041644796729088,3.8259511369466783,4.204764693975449
10.969439148902893,7.630809396505356,0.5525602325797081,3.9623644659668207,3.9667201340198517
10.074517130851746,7.682749629020691,0.5271607860922813,3.7674083652347328,4.394404917955399
9.727469086647034,8.454498648643494,0.49113208800554276,3.9309661182016136,4.482079386711121
10.472622513771057,7.999026030302048,0.5313515588641167,4.325450351461768,4.350537538528442
10.428842902183533,7.733720541000366,0.5742207691073418,4.256007996276021,3.9401094019412994
