vent_rate_set,peep,fio2,flow,sweep
7.93904185295105,10.651636123657227,0.5941769933700561,4.468752413988113,1.7414760291576385
9.273967742919922,11.804490238428116,0.5337248075008393,4.557485982775688,1.3157016709446907
9.740670919418335,12.344287484884262,0.5454498726129532,4.854801803827286,1.0196779742836952
9.491221904754639,12.638084590435028,0.5793130406737328,5.119795560836792,1.195136047899723
13.365845680236816,13.4281525015831,0.2999088191986084,4.3341799676418304,0.9688974544405937
14.196090698242188,12.010085582733154,0.5975724145770073,4.784759104251862,1.487014263868332
15.269311666488647,12.158562391996384,0.5484030935168266,4.411201626062393,1.1273539364337921
15.164482593536377,10.860665142536163,0.491495361328125,4.07667563855648,1.2041674628853798
15.913197994232178,10.794638097286224,0.49371191918849944,4.016900360584259,1.2146120965480804
16.40798330307007,10.686019361019135,0.4830056899785996,3.892031639814377,1.2913532257080078
8.958808183670044,10.728528797626495,0.5055071684718132,4.329613775014877,7.89472196996212
7.97853946685791,11.116710603237152,0.4550861158967018,4.494347780942917,7.321786284446716
9.74743366241455,12.62699007987976,0.4075397655367851,4.032970368862152,4.897508233785629
8.936249017715454,12.181998193264008,0.4447640985250473,4.2007680386304855,5.794352933764458
8.651034832000732,12.3483344912529,0.4501196381449699,4.311604663729668,5.09147647023201
9.254411458969116,11.788046061992645,0.4633517676591873,4.428575128316879,5.534005209803581
10.455780029296875,12.892881035804749,0.48298106312751765,4.090764358639717,4.851637780666351
10.750399827957153,13.317682147026062,0.485569566488266,4.176940485835075,4.584077402949333
11.32300853729248,11.746490150690079,0.4282789409160614,4.279900938272476,4.401340164244175
10.14608383178711,11.468742936849594,0.4290731686353684,4.266029939055443,4.144275039434433
11.44019365310669,10.70101872086525,0.44957622289657595,4.532777637243271,5.395061269402504
12.376155853271484,10.202539563179016,0.44959953129291536,4.544525787234306,5.323434449732304
12.381279468536377,9.851056635379791,0.43615272909402847,4.478228226304054,3.584187224507332
10.782517194747925,11.954518258571625,0.43268813610076906,4.585092931985855,3.8133364245295525
11.126348972320557,11.646691411733627,0.36434375077486036,4.185074582695961,2.766330324113369
11.532173156738281,11.086714565753937,0.3617682906985283,4.247494220733643,3.2257688343524933
11.663120985031128,11.03836327791214,0.3512415832281113,4.086508750915527,3.7372721806168556
14.65855598449707,10.970349162817001,0.3710715898871422,3.5483129620552063,3.0000123009085655
13.716492652893066,10.26381105184555,0.35201240837574005,3.6170762330293655,2.930626265704632
12.228860855102539,11.085125803947449,0.31864690989255906,3.7691810131073,2.4749665409326553
12.512040138244629,10.778299868106842,0.3121757692098618,3.715500220656395,2.6158599108457565
13.276786804199219,10.10823667049408,0.35147551476955413,3.701341286301613,3.5017467215657234
14.024163484573364,9.238048493862152,0.34178899258375167,3.750759109854698,3.6340460032224655
13.712085485458374,10.210913866758347,0.35389134764671326,3.612000420689583,3.2148545011878014
12.874695062637329,10.633233040571213,0.34901290029287335,3.67459474503994,3.582994729280472
12.492315769195557,10.34822016954422,0.33915034085512163,3.488633096218109,2.963142655789852
11.850216388702393,10.59154212474823,0.3395291846990585,3.6738436222076416,3.8102362900972366
10.46811819076538,10.579839646816254,0.31891636908054355,3.764950320124626,2.963731251657009
10.436968803405762,11.80376648902893,0.3380878546833992,4.278529778122902,3.680027112364769
11.302883625030518,11.586110144853592,0.35917387783527377,3.938146561384201,3.0628678649663925
11.002602577209473,11.589501351118088,0.37052509039640424,4.196409374475479,3.7418979555368423
12.11366891860962,11.157633513212204,0.34101119846105576,3.5780792832374573,2.9840066134929657
14.94938850402832,10.869210213422775,0.3658853539824486,4.191916793584824,2.7344390228390694
11.101744174957275,11.738165467977524,0.33294974237680436,4.289770007133484,2.6289561688899994
11.684432029724121,11.194316297769547,0.3437979409098625,3.7906682789325714,2.2939774319529533
11.90638542175293,11.70659452676773,0.3563864055275917,4.068318724632263,2.8221462815999985
11.137754917144775,11.823395788669586,0.41026479959487916,3.913047507405281,2.9538905173540115
15.093852281570435,11.811632513999939,0.37673581272363665,3.978685960173607,2.3465308025479317
13.793821334838867,9.925598800182343,0.33292888253927233,3.840616390109062,2.045864850282669
12.080971002578735,10.265610814094543,0.3067507752776146,3.570480853319168,1.4923210442066193
12.678771018981934,10.539159029722214,0.34640108853578566,3.792572557926178,1.6773879453539848
13.265626430511475,10.210532546043396,0.3450324383378029,3.7415386736392975,1.4766302555799484
14.598066806793213,9.451614916324615,0.30348451554775235,3.6257686465978622,1.10024144500494
14.47232961654663,9.748137593269348,0.32333735972642896,3.8281021118164062,1.605260230600834
14.588195085525513,9.411030858755112,0.30776732742786406,3.5337222665548325,1.0934431627392769
11.623458862304688,10.235816836357117,0.3097303652763367,3.7011852860450745,1.9975069910287857
12.864618301391602,10.347122251987457,0.3232198053598404,3.7291345298290253,1.6332997605204582
16.557066440582275,9.936088025569916,0.3446740540862083,3.78040312230587,1.8139516040682793
11.87726378440857,10.101523995399475,0.30816613644361496,3.512124866247177,1.9578173831105232
11.754175424575806,10.40132075548172,0.3360319128632545,3.842204988002777,2.3392628207802773
12.43787169456482,10.23605465888977,0.335581896007061,3.8025911152362823,2.176419533789158
11.570959091186523,10.828458964824677,0.3547941595315933,4.220892921090126,2.690033584833145
15.301178693771362,10.328322649002075,0.3582281219959259,3.9587332159280777,2.2674123346805573
18.45463275909424,10.941954404115677,0.3900384560227394,3.837159752845764,2.1809629052877426
17.41230845451355,9.911817163228989,0.37970732718706135,3.6764228641986847,2.2512306571006775
18.5140323638916,8.626437336206436,0.36922740131616594,3.701612800359726,2.181181862950325
18.642596006393433,8.21853369474411,0.36922014981508255,4.053026169538498,2.4522485062479973
18.489243984222412,8.92838567495346,0.35762464642524716,3.592319756746292,1.7552915513515472
